CountryA2	CountryName	Category	ISO2	Region	Language	Parent	ChangeDate
LK	Sri Lanka	province	LK-5	Eastern Province	en		2014-12-18	
LK	Sri Lanka	province	LK-5	Næ̆gĕnahira paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-5	Kil̮akku mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-51	Batticaloa	en	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-51	Maḍakalapuva	si	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-51	Maṭṭakkaḷappu	ta	LK-2	2014-12-18	
LK	Sri Lanka	district	LK-52	Ampara	en	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-52	Ampāra	si	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-52	Ampāṟai	ta	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-53	Trincomalee	en	LK-9	2014-12-18	
LK	Sri Lanka	district	LK-53	Trikuṇāmalaya	si	LK-9	2014-12-18	
LK	Sri Lanka	district	LK-53	Tirukŏṇamalai	ta	LK-9	2014-12-18	
LK	Sri Lanka	province	LK-6	North Western Province	en		2014-12-18	
LK	Sri Lanka	province	LK-6	Vayamba paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-6	Vaṭamel mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-61	Kurunegala	en	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-61	Kuruṇægala	si	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-61	Kurunākal	ta	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-62	Puttalam	en	LK-8	2014-12-18	
LK	Sri Lanka	district	LK-62	Puttalama	si	LK-8	2014-12-18	
LK	Sri Lanka	district	LK-62	Puttaḷam	ta	LK-8	2014-12-18	
LK	Sri Lanka	province	LK-7	North Central Province	en		2014-12-18	
LK	Sri Lanka	province	LK-7	Uturumæ̆da paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-7	Vaṭamattiya mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-71	Anuradhapura	en	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-71	Anurādhapura	si	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-71	Anurātapuram	ta	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-72	Polonnaruwa	en	LK-7	2014-12-18	
LK	Sri Lanka	district	LK-72	Pŏḷŏnnaruva	si	LK-7	2014-12-18	
LK	Sri Lanka	district	LK-72	Pŏlaṉṉaṛuvai	ta	LK-7	2014-12-18	
LK	Sri Lanka	province	LK-8	Uva Province	en		2014-12-18	
LK	Sri Lanka	province	LK-8	Ūva paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-8	Ūvā mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-81	Badulla	en	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-81	Badulla	si	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-81	Patuḷai	ta	LK-1	2014-12-18	
LK	Sri Lanka	district	LK-82	Monaragala	en	LK-6	2014-12-18	
LK	Sri Lanka	district	LK-82	Mŏṇarāgala	si	LK-6	2014-12-18	
LK	Sri Lanka	district	LK-82	Mŏṉarākalai	ta	LK-6	2014-12-18	
LK	Sri Lanka	province	LK-9	Sabaragamuwa Province	en		2014-12-18	
LK	Sri Lanka	province	LK-9	Sabaragamuva paḷāta	si		2014-12-18	
LK	Sri Lanka	province	LK-9	Chappirakamuva mākāṇam	ta		2014-12-18	
LK	Sri Lanka	district	LK-91	Ratnapura	en	LK-8	2014-12-18	
LK	Sri Lanka	district	LK-91	Ratnapura	si	LK-8	2014-12-18	
LK	Sri Lanka	district	LK-91	Irattiṉapuri	ta	LK-8	2014-12-18	
LK	Sri Lanka	district	LK-92	Kegalla	en	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-92	Kægalla	si	LK-4	2014-12-18	
LK	Sri Lanka	district	LK-92	Kekālai	ta	LK-4	2014-12-18	
LR	Liberia	county	LR-BG	Bong	en		2015-11-27	
LR	Liberia	county	LR-BM	Bomi	en		2015-11-27	
LR	Liberia	county	LR-CM	Grand Cape Mount	en		2015-11-27	
LR	Liberia	county	LR-GB	Grand Bassa	en		2015-11-27	
LR	Liberia	county	LR-GG	Grand Gedeh	en		2015-11-27	
LR	Liberia	county	LR-GK	Grand Kru	en		2015-11-27	
LR	Liberia	county	LR-GP	Gbarpolu	en		2015-11-27	
LR	Liberia	county	LR-LO	Lofa	en		2015-11-27	
LR	Liberia	county	LR-MG	Margibi	en		2015-11-27	
LR	Liberia	county	LR-MO	Montserrado	en		2015-11-27	
LR	Liberia	county	LR-MY	Maryland	en		2015-11-27	
LR	Liberia	county	LR-NI	Nimba	en		2015-11-27	
LR	Liberia	county	LR-RG	River Gee	en		2015-11-27	
LR	Liberia	county	LR-RI	River Cess	en		2015-11-27	
LR	Liberia	county	LR-SI	Sinoe	en		2015-11-27	
LS	Lesotho	district	LS-A	Maseru	en		2011-12-13	
LS	Lesotho	district	LS-A	Maseru	st		2011-12-13	
LS	Lesotho	district	LS-B	Butha-Buthe	en		2011-12-13	
LS	Lesotho	district	LS-B	Butha-Buthe	st		2011-12-13	
LS	Lesotho	district	LS-C	Leribe	en		2011-12-13	
LS	Lesotho	district	LS-C	Leribe	st		2011-12-13	
LS	Lesotho	district	LS-D	Berea	en		2011-12-13	
LS	Lesotho	district	LS-D	Berea	st		2011-12-13	
LS	Lesotho	district	LS-E	Mafeteng	en		2011-12-13	
LS	Lesotho	district	LS-E	Mafeteng	st		2011-12-13	
LS	Lesotho	district	LS-F	Mohale's Hoek	en		2011-12-13	
LS	Lesotho	district	LS-F	Mohale's Hoek	st		2011-12-13	
LS	Lesotho	district	LS-G	Quthing	en		2011-12-13	
LS	Lesotho	district	LS-G	Quthing	st		2011-12-13	
LS	Lesotho	district	LS-H	Qacha's Nek	en		2011-12-13	
LS	Lesotho	district	LS-H	Qacha's Nek	st		2011-12-13	
LS	Lesotho	district	LS-J	Mokhotlong	en		2011-12-13	
LS	Lesotho	district	LS-J	Mokhotlong	st		2011-12-13	
LS	Lesotho	district	LS-K	Thaba-Tseka	en		2011-12-13	
LS	Lesotho	district	LS-K	Thaba-Tseka	st		2011-12-13	
LT	Lithuania	district municipality	LT-01	Akmenė	lt		2014-10-31	
LT	Lithuania	city municipality	LT-02	Alytaus miestas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-03	Alytus	lt		2014-10-31	
LT	Lithuania	district municipality	LT-04	Anykščiai	lt		2014-10-31	
LT	Lithuania	municipality	LT-05	Birštono	lt		2014-10-31	
LT	Lithuania	district municipality	LT-06	Biržai	lt		2014-10-31	
LT	Lithuania	municipality	LT-07	Druskininkai	lt		2014-10-31	
LT	Lithuania	municipality	LT-08	Elektrėnai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-09	Ignalina	lt		2014-10-31	
LT	Lithuania	district municipality	LT-10	Jonava	lt		2014-10-31	
LT	Lithuania	district municipality	LT-11	Joniškis	lt		2014-10-31	
LT	Lithuania	district municipality	LT-12	Jurbarkas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-13	Kaišiadorys	lt		2014-10-31	
LT	Lithuania	municipality	LT-14	Kalvarijos	lt		2014-10-31	
LT	Lithuania	city municipality	LT-15	Kauno miestas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-16	Kaunas	lt		2014-10-31	
LT	Lithuania	municipality	LT-17	Kazlų Rūdos	lt		2014-10-31	
LT	Lithuania	district municipality	LT-18	Kėdainiai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-19	Kelmė	lt		2014-10-31	
LT	Lithuania	city municipality	LT-20	Klaipėdos miestas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-21	Klaipėda	lt		2014-10-31	
LT	Lithuania	district municipality	LT-22	Kretinga	lt		2014-10-31	
LT	Lithuania	district municipality	LT-23	Kupiškis	lt		2014-10-31	
LT	Lithuania	district municipality	LT-24	Lazdijai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-25	Marijampolė	lt		2014-10-31	
LT	Lithuania	district municipality	LT-26	Mažeikiai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-27	Molėtai	lt		2014-10-31	
LT	Lithuania	municipality	LT-28	Neringa	lt		2014-10-31	
LT	Lithuania	municipality	LT-29	Pagėgiai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-30	Pakruojis	lt		2014-10-31	
LT	Lithuania	city municipality	LT-31	Palangos miestas	lt		2014-10-31	
LT	Lithuania	city municipality	LT-32	Panevėžio miestas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-33	Panevėžys	lt		2014-10-31	
LT	Lithuania	district municipality	LT-34	Pasvalys	lt		2014-10-31	
LT	Lithuania	district municipality	LT-35	Plungė	lt		2014-10-31	
LT	Lithuania	district municipality	LT-36	Prienai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-37	Radviliškis	lt		2014-10-31	
LT	Lithuania	district municipality	LT-38	Raseiniai	lt		2014-10-31	
LT	Lithuania	municipality	LT-39	Rietavo	lt		2014-10-31	
LT	Lithuania	district municipality	LT-40	Rokiškis	lt		2014-10-31	
LT	Lithuania	district municipality	LT-41	Šakiai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-42	Šalčininkai	lt		2014-10-31	
LT	Lithuania	city municipality	LT-43	Šiaulių miestas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-44	Šiauliai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-45	Šilalė	lt		2014-10-31	
LT	Lithuania	district municipality	LT-46	Šilutė	lt		2014-10-31	
LT	Lithuania	district municipality	LT-47	Širvintos	lt		2014-10-31	
LT	Lithuania	district municipality	LT-48	Skuodas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-49	Švenčionys	lt		2014-10-31	
LT	Lithuania	district municipality	LT-50	Tauragė	lt		2014-10-31	
LT	Lithuania	district municipality	LT-51	Telšiai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-52	Trakai	lt		2014-10-31	
LT	Lithuania	district municipality	LT-53	Ukmergė	lt		2014-10-31	
LT	Lithuania	district municipality	LT-54	Utena	lt		2014-10-31	
LT	Lithuania	district municipality	LT-55	Varėna	lt		2014-10-31	
LT	Lithuania	district municipality	LT-56	Vilkaviškis	lt		2014-10-31	
LT	Lithuania	city municipality	LT-57	Vilniaus miestas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-58	Vilnius	lt		2014-10-31	
LT	Lithuania	municipality	LT-59	Visaginas	lt		2014-10-31	
LT	Lithuania	district municipality	LT-60	Zarasai	lt		2014-10-31	
LT	Lithuania	county	LT-AL	Alytaus apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-KL	Klaipėdos apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-KU	Kauno apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-MR	Marijampolės apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-PN	Panevėžio apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-SA	Šiaulių apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-TA	Tauragės apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-TE	Telšių apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-UT	Utenos apskritis	lt		2014-10-31	
LT	Lithuania	county	LT-VL	Vilniaus apskritis	lt		2014-10-31	
LU	Luxembourgh	Canton	LU-CA	Capellen	de		2015-11-17	
LU	Luxembourgh	Canton	LU-CA	Capellen	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-CA	Kapellen	lb		2014-11-03	
LU	Luxembourgh	Canton	LU-CL	Clerf	de		2015-11-17	
LU	Luxembourgh	Canton	LU-CL	Clervaux	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-CL	Klierf	lb		2014-11-03	
LU	Luxembourgh	Canton	LU-DI	Diekirch	de		2015-11-17	
LU	Luxembourgh	Canton	LU-DI	Diekirch	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-DI	Diekrech	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-EC	Echternach	de		2015-11-17	
LU	Luxembourgh	Canton	LU-EC	Echternach	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-EC	Iechternach	lb		2014-11-03	
LU	Luxembourgh	Canton	LU-ES	Esch an der Alzette	de		2015-11-17	
LU	Luxembourgh	Canton	LU-ES	Esch-sur-Alzette	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-ES	Esch-Uelzecht	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-GR	Grevenmacher	de		2015-11-17	
LU	Luxembourgh	Canton	LU-GR	Grevenmacher	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-GR	Gréivemaacher	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-LU	Luxemburg	de		2015-11-17	
LU	Luxembourgh	Canton	LU-LU	Luxembourg	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-LU	Lëtzebuerg	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-ME	Mersch	de		2015-11-17	
LU	Luxembourgh	Canton	LU-ME	Mersch	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-ME	Miersch	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-RD	Redingen	de		2015-11-17	
LU	Luxembourgh	Canton	LU-RD	Redange	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-RD	Réiden-Atert	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-RM	Remich	de		2015-11-17	
LU	Luxembourgh	Canton	LU-RM	Remich	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-RM	Réimech	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-VD	Vianden	de		2015-11-17	
LU	Luxembourgh	Canton	LU-VD	Vianden	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-VD	Veianen	lb		2015-11-17	
LU	Luxembourgh	Canton	LU-WI	Wiltz	de		2015-11-17	
LU	Luxembourgh	Canton	LU-WI	Wiltz	fr		2015-11-17	
LU	Luxembourgh	Canton	LU-WI	Wolz	lb		2015-11-17	
LV	Latvia	municipality	LV-001	Aglonas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-002	Aizkraukles novads	lv		2011-12-13	
LV	Latvia	municipality	LV-003	Aizputes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-004	Aknīstes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-005	Alojas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-006	Alsungas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-007	Alūksnes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-008	Amatas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-009	Apes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-010	Auces novads	lv		2011-12-13	
LV	Latvia	municipality	LV-011	Ādažu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-012	Babītes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-013	Baldones novads	lv		2011-12-13	
LV	Latvia	municipality	LV-014	Baltinavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-015	Balvu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-016	Bauskas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-017	Beverīnas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-018	Brocēnu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-019	Burtnieku novads	lv		2011-12-13	
LV	Latvia	municipality	LV-020	Carnikavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-021	Cesvaines novads	lv		2011-12-13	
LV	Latvia	municipality	LV-022	Cēsu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-023	Ciblas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-024	Dagdas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-025	Daugavpils novads	lv		2011-12-13	
LV	Latvia	municipality	LV-026	Dobeles novads	lv		2011-12-13	
LV	Latvia	municipality	LV-027	Dundagas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-028	Durbes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-029	Engures novads	lv		2011-12-13	
LV	Latvia	municipality	LV-030	Ērgļu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-031	Garkalnes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-032	Grobiņas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-033	Gulbenes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-034	Iecavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-035	Ikšķiles novads	lv		2011-12-13	
LV	Latvia	municipality	LV-036	Ilūkstes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-037	Inčukalna novads	lv		2011-12-13	
LV	Latvia	municipality	LV-038	Jaunjelgavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-039	Jaunpiebalgas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-040	Jaunpils novads	lv		2011-12-13	
LV	Latvia	municipality	LV-041	Jelgavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-042	Jēkabpils novads	lv		2011-12-13	
LV	Latvia	municipality	LV-043	Kandavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-044	Kārsavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-045	Kocēnu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-046	Kokneses novads	lv		2011-12-13	
LV	Latvia	municipality	LV-047	Krāslavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-048	Krimuldas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-049	Krustpils novads	lv		2011-12-13	
LV	Latvia	municipality	LV-050	Kuldīgas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-051	Ķeguma novads	lv		2011-12-13	
LV	Latvia	municipality	LV-052	Ķekavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-053	Lielvārdes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-054	Limbažu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-055	Līgatnes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-056	Līvānu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-057	Lubānas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-058	Ludzas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-059	Madonas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-060	Mazsalacas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-061	Mālpils novads	lv		2011-12-13	
LV	Latvia	municipality	LV-062	Mārupes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-063	Mērsraga novads	lv		2011-12-13	
LV	Latvia	municipality	LV-064	Naukšēnu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-065	Neretas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-066	Nīcas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-067	Ogres novads	lv		2011-12-13	
LV	Latvia	municipality	LV-068	Olaines novads	lv		2011-12-13	
LV	Latvia	municipality	LV-069	Ozolnieku novads	lv		2011-12-13	
LV	Latvia	municipality	LV-070	Pārgaujas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-071	Pāvilostas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-072	Pļaviņu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-073	Preiļu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-074	Priekules novads	lv		2011-12-13	
LV	Latvia	municipality	LV-075	Priekuļu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-076	Raunas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-077	Rēzeknes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-078	Riebiņu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-079	Rojas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-080	Ropažu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-081	Rucavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-082	Rugāju novads	lv		2011-12-13	
LV	Latvia	municipality	LV-083	Rundāles novads	lv		2011-12-13	
LV	Latvia	municipality	LV-084	Rūjienas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-085	Salas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-086	Salacgrīvas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-087	Salaspils novads	lv		2011-12-13	
LV	Latvia	municipality	LV-088	Saldus novads	lv		2011-12-13	
LV	Latvia	municipality	LV-089	Saulkrastu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-090	Sējas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-091	Siguldas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-092	Skrīveru novads	lv		2011-12-13	
LV	Latvia	municipality	LV-093	Skrundas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-094	Smiltenes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-095	Stopiņu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-096	Strenču novads	lv		2011-12-13	
LV	Latvia	municipality	LV-097	Talsu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-098	Tērvetes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-099	Tukuma novads	lv		2011-12-13	
LV	Latvia	municipality	LV-100	Vaiņodes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-101	Valkas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-102	Varakļānu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-103	Vārkavas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-104	Vecpiebalgas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-105	Vecumnieku novads	lv		2011-12-13	
LV	Latvia	municipality	LV-106	Ventspils novads	lv		2011-12-13	
LV	Latvia	municipality	LV-107	Viesītes novads	lv		2011-12-13	
LV	Latvia	municipality	LV-108	Viļakas novads	lv		2011-12-13	
LV	Latvia	municipality	LV-109	Viļānu novads	lv		2011-12-13	
LV	Latvia	municipality	LV-110	Zilupes novads	lv		2011-12-13	
LV	Latvia	republican city	LV-DGV	Daugavpils	lv		2011-12-13	
LV	Latvia	republican city	LV-JEL	Jelgava	lv		2011-12-13	
LV	Latvia	republican city	LV-JKB	Jēkabpils	lv		2011-12-13	
LV	Latvia	republican city	LV-JUR	Jūrmala	lv		2011-12-13	
LV	Latvia	republican city	LV-LPX	Liepāja	lv		2011-12-13	
LV	Latvia	republican city	LV-REZ	Rēzekne	lv		2011-12-13	
LV	Latvia	republican city	LV-RIX	Rīga	lv		2011-12-13	
LV	Latvia	republican city	LV-VEN	Ventspils	lv		2011-12-13	
LV	Latvia	republican city	LV-VMR	Valmiera	lv		2011-12-13	
LY	Lybia	Popularate	LY-BA	Banghāzī	ar		2010-06-30	
LY	Lybia	Popularate	LY-BU	Al Buţnān	ar		2010-06-30	
LY	Lybia	Popularate	LY-DR	Darnah	ar		2010-06-30	
LY	Lybia	Popularate	LY-GT	Ghāt	ar		2010-06-30	
LY	Lybia	Popularate	LY-JA	Al Jabal al Akhḑar	ar		2010-06-30	
LY	Lybia	Popularate	LY-JG	Al Jabal al Gharbī	ar		2010-06-30	
LY	Lybia	Popularate	LY-JI	Al Jafārah	ar		2010-06-30	
LY	Lybia	Popularate	LY-JU	Al Jufrah	ar		2010-06-30	
LY	Lybia	Popularate	LY-KF	Al Kufrah	ar		2010-06-30	
LY	Lybia	Popularate	LY-MB	Al Marqab	ar		2010-06-30	
LY	Lybia	Popularate	LY-MI	Mişrātah	ar		2010-06-30	
LY	Lybia	Popularate	LY-MJ	Al Marj	ar		2010-06-30	
LY	Lybia	Popularate	LY-MQ	Murzuq	ar		2010-06-30	
LY	Lybia	Popularate	LY-NL	Nālūt	ar		2010-06-30	
LY	Lybia	Popularate	LY-NQ	An Nuqāţ al Khams	ar		2010-06-30	
LY	Lybia	Popularate	LY-SB	Sabhā	ar		2010-06-30	
LY	Lybia	Popularate	LY-SR	Surt	ar		2010-06-30	
LY	Lybia	Popularate	LY-TB	Ţarābulus	ar		2010-06-30	
LY	Lybia	Popularate	LY-WA	Al Wāḩāt	ar		2010-06-30	
LY	Lybia	Popularate	LY-WD	Wādī al Ḩayāt	ar		2010-06-30	
LY	Lybia	Popularate	LY-WS	Wādī ash Shāţi’	ar		2010-06-30	
LY	Lybia	Popularate	LY-ZA	Az Zāwiyah	ar		2010-06-30	
MA	Morocco	region	MA-01	Tanger-Tétouan	ar		2014-11-03	
MA	Morocco	region	MA-02	Gharb-Chrarda-Beni Hssen	ar		2014-11-03	
MA	Morocco	region	MA-03	Taza-Al Hoceima-Taounate	ar		2014-11-03	
MA	Morocco	region	MA-04	L'Oriental	ar		2014-11-03	
MA	Morocco	region	MA-05	Fès-Boulemane	ar		2014-11-03	
MA	Morocco	region	MA-06	Meknès-Tafilalet	ar		2014-11-03	
MA	Morocco	region	MA-07	Rabat-Salé-Zemmour-Zaer	ar		2014-11-03	
MA	Morocco	region	MA-08	Grand Casablanca	ar		2014-11-03	
MA	Morocco	region	MA-09	Chaouia-Ouardigha	ar		2014-11-03	
MA	Morocco	region	MA-10	Doukkala-Abda	ar		2014-11-03	
MA	Morocco	region	MA-11	Marrakech-Tensift-Al Haouz	ar		2014-11-03	
MA	Morocco	region	MA-12	Tadla-Azilal	ar		2014-11-03	
MA	Morocco	region	MA-13	Sous-Massa-Draa	ar		2014-11-03	
MA	Morocco	region	MA-14	Guelmim-Es Semara	ar		2014-11-03	
MA	Morocco	region	MA-15	Laâyoune-Boujdour-Sakia el Hamra	ar		2014-11-03	
MA	Morocco	region	MA-16	Oued ed Dahab-Lagouira (EH)	ar		2014-11-03	
MA	Morocco	prefecture	MA-AGD	Agadir-Ida-Outanane	ar	MA-13	2014-11-03	
MA	Morocco	prefecture	MA-AOU	Aousserd (EH)	ar	MA-16	2014-11-03	
MA	Morocco	province	MA-ASZ	Assa-Zag	ar	MA-14	2014-11-03	
MA	Morocco	province	MA-AZI	Azilal	ar	MA-12	2014-11-03	
MA	Morocco	province	MA-BEM	Beni Mellal	ar	MA-12	2014-11-03	
MA	Morocco	province	MA-BER	Berkane	ar	MA-04	2014-11-03	
MA	Morocco	province	MA-BES	Ben Slimane	ar	MA-09	2014-11-03	
MA	Morocco	province	MA-BOD	Boujdour (EH)	ar	MA-15	2014-11-03	
MA	Morocco	province	MA-BOM	Boulemane	ar	MA-05	2014-11-03	
MA	Morocco	prefecture	MA-CAS	Casablanca	ar	MA-08	2014-11-03	
MA	Morocco	province	MA-CHE	Chefchaouen	ar	MA-01	2014-11-03	
MA	Morocco	province	MA-CHI	Chichaoua	ar	MA-11	2014-11-03	
MA	Morocco	province	MA-CHT	Chtouka-Ait Baha	ar	MA-13	2014-11-03	
MA	Morocco	province	MA-ERR	Errachidia	ar	MA-06	2014-11-03	
MA	Morocco	province	MA-ESI	Essaouira	ar	MA-11	2014-11-03	
MA	Morocco	province	MA-ESM	Es Smara (EH)	ar	MA-14	2014-11-03	
MA	Morocco	prefecture	MA-FAH	Fahs-Beni Makada	ar	MA-01	2014-11-03	
MA	Morocco	prefecture	MA-FES	Fès-Dar-Dbibegh	ar	MA-05	2014-11-03	
MA	Morocco	province	MA-FIG	Figuig	ar	MA-04	2014-11-03	
MA	Morocco	province	MA-GUE	Guelmim	ar	MA-14	2014-11-03	
MA	Morocco	province	MA-HAJ	El Hajeb	ar	MA-06	2014-11-03	
MA	Morocco	province	MA-HAO	Al Haouz	ar	MA-11	2014-11-03	
MA	Morocco	province	MA-HOC	Al Hoceïma	ar	MA-03	2014-11-03	
MA	Morocco	province	MA-IFR	Ifrane	ar	MA-06	2014-11-03	
MA	Morocco	prefecture	MA-INE	Inezgane-Ait Melloul	ar	MA-13	2014-11-03	
